"id","apc_list.value","apc_paid.value","authorships.author.display_name","authorships.author.id","authorships.author.orcid","authorships.countries","authorships.institutions.display_name","authorships.institutions.id","authorships.is_corresponding","best_oa_location.license","citation_normalized_percentile.value","cited_by_count","corresponding_institution_ids","display_name","doi","funders.display_name","fwci","ids.pmid","is_retracted","language","open_access.is_oa","open_access.oa_status","primary_location.source.display_name","primary_location.source.id","primary_location.source.issn_l","primary_location.source.type","primary_topic.display_name","publication_date","publication_year","type"
"https://openalex.org/W3089026187",800,800,"Semiyu Adejare Aderibigbe","https://openalex.org/A5089297835","https://orcid.org/0000-0002-1155-1348","AE","University of Sharjah","https://openalex.org/I29891158","True","cc-by",0.97888781,30,"https://openalex.org/I29891158","Online Discussions as an Intervention for Strengthening Students’ Engagement in General Education","https://doi.org/10.3390/joitmc6040098","",8.7998,"","False","en","True","gold","Journal of Open Innovation Technology Market and Complexity","https://openalex.org/S4210222123","2199-8531","journal","Online and Blended Learning","2020-09-28",2020,"article"
"https://openalex.org/W4385855597",NA,NA,"Jin Bo","https://openalex.org/A5073330538","","PT","University of Coimbra","https://openalex.org/I76903346","True","cc-by",NA,0,"https://openalex.org/I76903346","Review of: ""Rules Extraction, Diagnoses and Prognosis of Diabetes and its Comorbidities using Deep Learning Analytics with Semantics on Big Data""","https://doi.org/10.32388/s5czdd","",NA,"","False","en","True","gold","","","","","Artificial Intelligence in Healthcare","2023-08-17",2023,"peer-review"
"https://openalex.org/W4410964732",NA,NA,"Chinthaka Dinesh|Mohammed S. Sayed","https://openalex.org/A5010633798|https://openalex.org/A5036321926","https://orcid.org/0000-0002-9908-3904|https://orcid.org/0000-0002-5514-6790","|","","","True|False","",0.26576728,0,"","Multimodal Learning Analytics: Integrating Speech Recognition, Facial Emotion Analysis, and Biometric Data for Student Engagement Evaluation","https://doi.org/10.71443/9789349552531-09","",0,"","False","en","True","gold","","","","","Online Learning and Analytics","2025-04-03",2025,"book-chapter"
"https://openalex.org/W4385829071",NA,NA,"Ángel Ortega","https://openalex.org/A5081984034","https://orcid.org/0000-0002-7180-4765","","","","True","cc-by",NA,0,"","Review of: ""Rules Extraction, Diagnoses and Prognosis of Diabetes and its Comorbidities using Deep Learning Analytics with Semantics on Big Data""","https://doi.org/10.32388/j07g1g","",NA,"","False","en","True","gold","","","","","Artificial Intelligence in Healthcare","2023-08-15",2023,"peer-review"
"https://openalex.org/W4390041045",NA,NA,"Danielle R. Thomas|Jionghao Lin|Erin Gatz|Ashish Gurung|Shivang Gupta|K. Norberg|Stephen E. Fancsali|Vincent Aleven|Lee Branstetter|Emma Brunskill|Kenneth R. Koedinger","https://openalex.org/A5039927056|https://openalex.org/A5021833341|https://openalex.org/A5092458766|https://openalex.org/A5019516308|https://openalex.org/A5074182638|https://openalex.org/A5031937131|https://openalex.org/A5030848384|https://openalex.org/A5047522207|https://openalex.org/A5078055512|https://openalex.org/A5084989076|https://openalex.org/A5062550465","https://orcid.org/0000-0001-8196-3252|https://orcid.org/0000-0003-3320-3907|https://orcid.org/0000-0002-6880-5740|https://orcid.org/0000-0001-7003-1476|https://orcid.org/0000-0002-5713-3782|https://orcid.org/0000-0001-7620-0680|https://orcid.org/0000-0002-4016-8145|https://orcid.org/0000-0002-1581-6657||https://orcid.org/0000-0002-3971-7127|https://orcid.org/0000-0002-5850-4768","US|US|US|US|US|US|US|US|US|US|US","Carnegie Mellon University|Carnegie Mellon University|Carnegie Mellon University|Carnegie Mellon University|Carnegie Mellon University|Carnegie Learning, Inc. (United States)|Carnegie Learning, Inc. (United States)|Carnegie Mellon University|Carnegie Mellon University|Stanford University|Carnegie Mellon University","https://openalex.org/I74973139|https://openalex.org/I74973139|https://openalex.org/I74973139|https://openalex.org/I74973139|https://openalex.org/I74973139|https://openalex.org/I4387153386|https://openalex.org/I4387153386|https://openalex.org/I74973139|https://openalex.org/I74973139|https://openalex.org/I97018004|https://openalex.org/I74973139","True|False|False|False|False|False|False|False|False|False|False","cc-by",0.99028269,41,"https://openalex.org/I74973139","Improving Student Learning with Hybrid Human-AI Tutoring: A Three-Study Quasi-Experimental Investigation","https://doi.org/10.1145/3636555.3636896","Andrew W. Mellon Foundation|Universitas Brawijaya",16.3199,"","False","en","True","gold","","","","","Online Learning and Analytics","2024-03-05",2024,"preprint"
"https://openalex.org/W7114769210",NA,NA,"Yan Huang|Liuqiao Chen|Jing Wu|Hailing Zhang|Ying Chen","||||","https://orcid.org/0009-0007-6007-1467|https://orcid.org/0009-0007-9813-585X|https://orcid.org/0009-0005-0907-2152|https://orcid.org/0009-0005-6061-3807|https://orcid.org/0009-0000-5115-4745","CN|CN|CN|JP|CN","Sanda University|Sanda University|Sanda University|Hitachi (Japan)|Sanda University","https://openalex.org/I3133083760|https://openalex.org/I3133083760|https://openalex.org/I3133083760|https://openalex.org/I65143321|https://openalex.org/I3133083760","True|False|False|False|False","cc-by",0.68843053,0,"https://openalex.org/I3133083760","KB-Driven Learning Analytics Dashboard for an Introductory Image Processing Course: Early Risk Detection and TA Interventions","https://doi.org/10.1145/3775073.3775140","",0,"","False","","True","gold","","","","","Teaching and Learning Programming","2025-09-19",2025,"article"
"https://openalex.org/W4414848544",1400,1400,"Zhihong Xu|Firdaus Ahmed Choudhury|Shuai Ma|Theresa Pesl Murphrey|Kim E. Dooley","https://openalex.org/A5079137810|https://openalex.org/A5014598211|https://openalex.org/A5101669533|https://openalex.org/A5056566680|https://openalex.org/A5066872813","https://orcid.org/0000-0002-4769-5597||https://orcid.org/0009-0006-2627-1185|https://orcid.org/0000-0003-4996-6087|https://orcid.org/0000-0002-5654-5988","US|US|US|US|US","Texas A&M University|Texas A&M University|Texas A&M University|Texas A&M University|Texas A&M University","https://openalex.org/I91045830|https://openalex.org/I91045830|https://openalex.org/I91045830|https://openalex.org/I91045830|https://openalex.org/I91045830","True|False|False|False|False","cc-by",0.42250992,0,"https://openalex.org/I91045830","Leveraging Learning Analytics to Model Student Engagement in Graduate Statistics: A Problem-Based Learning Approach in Agricultural Education","https://doi.org/10.3390/bs15101360","",0,"https://pubmed.ncbi.nlm.nih.gov/41153150","False","en","True","gold","Behavioral Sciences","https://openalex.org/S4210194710","2076-328X","journal","Diverse Educational Innovations Studies","2025-10-05",2025,"article"
"https://openalex.org/W3193481820",2200,2200,"Marc Alier|María José Casañ Guerrero|Daniel Amo-Filvà|Charles Severance|David Fonseca","https://openalex.org/A5027613326|https://openalex.org/A5076098815|https://openalex.org/A5028262556|https://openalex.org/A5036683818|https://openalex.org/A5085743355","https://orcid.org/0000-0003-3922-1516||https://orcid.org/0000-0002-4929-0438||https://orcid.org/0000-0001-9471-153X","ES|ES||US|","Universitat Politècnica de Catalunya|Universitat Politècnica de Catalunya||University of Michigan|","https://openalex.org/I9617848|https://openalex.org/I9617848||https://openalex.org/I27837315|","True|False|False|False|False","cc-by",0.97735083,51,"https://openalex.org/I9617848","Privacy and E-Learning: A Pending Task","https://doi.org/10.3390/su13169206","",8.5186,"","False","en","True","gold","Sustainability","https://openalex.org/S10134376","2071-1050","journal","Online Learning and Analytics","2021-08-17",2021,"article"
"https://openalex.org/W3097268482",2400,2400,"Héctor Cornide-Reyes|Fabián Riquelme|Diego Monsalves|René Noël|Cristian Cechinel|Rodolfo Villarroel|Francisco Ponce|Roberto Muñoz","https://openalex.org/A5023468378|https://openalex.org/A5001503415|https://openalex.org/A5023800748|https://openalex.org/A5069016282|https://openalex.org/A5010713340|https://openalex.org/A5077333032|https://openalex.org/A5008991350|https://openalex.org/A5102025547","https://orcid.org/0000-0002-9130-184X|https://orcid.org/0000-0003-4491-0148|https://orcid.org/0000-0001-6780-3754|https://orcid.org/0000-0002-3652-4645|https://orcid.org/0000-0001-6384-409X|https://orcid.org/0000-0002-8711-3109|https://orcid.org/0000-0002-6411-0511|https://orcid.org/0000-0003-1302-0206","CL|CL|CL|CL|BR|CL|CL|CL","Pontificia Universidad Católica de Valparaíso|University of Atacama|University of Valparaíso|University of Valparaíso|University of Valparaíso|Universidade Federal de Santa Catarina|Pontificia Universidad Católica de Valparaíso|University of Valparaíso|University of Valparaíso","https://openalex.org/I130474213|https://openalex.org/I201487725|https://openalex.org/I79274474|https://openalex.org/I79274474|https://openalex.org/I79274474|https://openalex.org/I4104125|https://openalex.org/I130474213|https://openalex.org/I79274474|https://openalex.org/I79274474","True|False|False|False|False|False|False|False","cc-by",0.94359622,40,"https://openalex.org/I130474213|https://openalex.org/I201487725","A Multimodal Real-Time Feedback Platform Based on Spoken Interactions for Remote Active Learning Support","https://doi.org/10.3390/s20216337","Universidad de Atacama",3.8232,"https://pubmed.ncbi.nlm.nih.gov/33172039","False","en","True","gold","Sensors","https://openalex.org/S101949793","1424-8220","journal","Experimental Learning in Engineering","2020-11-06",2020,"article"
"https://openalex.org/W3202462784",1850,1850,"Mirka Saarela|Ville Heilala|Päivikki Jääskelä|Anne Rantakaulio|Tommi Kärkkäinen","https://openalex.org/A5044487992|https://openalex.org/A5058789552|https://openalex.org/A5016220068|https://openalex.org/A5036311496|https://openalex.org/A5056914205","https://orcid.org/0000-0002-1559-154X|https://orcid.org/0000-0003-2068-2777|https://orcid.org/0000-0002-3794-0325|https://orcid.org/0000-0002-0838-0840|https://orcid.org/0000-0003-0327-1167","|||FI|","|||Tampere University of Applied Sciences|","|||https://openalex.org/I150589677|","True|False|False|False|False","cc-by",0.9512703,33,"","Explainable Student Agency Analytics","https://doi.org/10.1109/access.2021.3116664","Academy of Finland",4.8682,"","False","en","True","gold","IEEE Access","https://openalex.org/S2485537415","2169-3536","journal","Online Learning and Analytics","2021-01-01",2021,"article"
"https://openalex.org/W2175257801",NA,NA,"Roghayeh Barmaki|Charles E. Hughes","https://openalex.org/A5011977440|https://openalex.org/A5050861892","https://orcid.org/0000-0002-7570-5270|https://orcid.org/0000-0002-2528-3380","US|US","University of Central Florida|University of Central Florida","https://openalex.org/I106165777|https://openalex.org/I106165777","True|False","",0.99732161,74,"https://openalex.org/I106165777","Providing Real-time Feedback for Student Teachers in a Virtual Rehearsal Environment","https://doi.org/10.1145/2818346.2830604","National Science Foundation|Bill and Melinda Gates Foundation",41.2287,"","False","en","True","gold","","","","","Online and Blended Learning","2015-11-09",2015,"article"
"https://openalex.org/W2517433509",290,290,"Ming Teng|Hugh Considine|Zorica Nedic|Andrew Nafalski","https://openalex.org/A5012647032|https://openalex.org/A5081384342|https://openalex.org/A5005569898|https://openalex.org/A5081945565","https://orcid.org/0000-0002-2848-0718|https://orcid.org/0000-0001-7202-5272|https://orcid.org/0000-0002-6970-1759|https://orcid.org/0000-0002-7782-9402","AU|AU|AU|AU","University of South Australia|University of South Australia|University of South Australia|University of South Australia","https://openalex.org/I170239107|https://openalex.org/I170239107|https://openalex.org/I170239107|https://openalex.org/I170239107","True|False|False|False","cc-by",0.89050927,19,"https://openalex.org/I170239107","Current and Future Developments in Remote Laboratory NetLab","https://doi.org/10.3991/ijoe.v12i08.6034","",1.9377,"","False","en","True","gold","International Journal of Online and Biomedical Engineering (iJOE)","https://openalex.org/S4210211237","2626-8493","journal","Experimental Learning in Engineering","2016-08-30",2016,"article"
"https://openalex.org/W4391721457",1320,1320,"Qionghao Huang|Yan Zeng","https://openalex.org/A5061417406|https://openalex.org/A5100374229","|https://orcid.org/0000-0003-0840-5259","CN|CN","Zhejiang Normal University|Zhejiang Normal University","https://openalex.org/I135237710|https://openalex.org/I135237710","True|False","cc-by",0.98952186,39,"https://openalex.org/I135237710","Improving academic performance predictions with dual graph neural networks","https://doi.org/10.1007/s40747-024-01344-z","National Natural Science Foundation of China|Zhejiang Normal University|Natural Science Foundation of Zhejiang Province",15.3817,"","False","en","True","gold","Complex & Intelligent Systems","https://openalex.org/S3035462843","2198-6053","journal","Online Learning and Analytics","2024-02-10",2024,"article"
"https://openalex.org/W4307547952",2200,2200,"Xue Lv|Li Li|Liping Guo|Ting He|Sirui Liu","https://openalex.org/A5040463954|https://openalex.org/A5100361296|https://openalex.org/A5029562686|https://openalex.org/A5100604490|https://openalex.org/A5025282041","|https://orcid.org/0000-0003-0208-7181|https://orcid.org/0000-0003-3508-5094|https://orcid.org/0000-0002-6338-3622|https://orcid.org/0000-0003-4526-7924","CN|CN|CN|CN|CN","Jiangsu University of Technology|Jiangsu University of Technology|East China Normal University|East China Normal University|Jiangsu University of Technology","https://openalex.org/I4210144214|https://openalex.org/I4210144214|https://openalex.org/I66867065|https://openalex.org/I66867065|https://openalex.org/I4210144214","True|False|False|False|False","cc-by",0.88241315,8,"https://openalex.org/I4210144214","Game-Based Formative Assessment of Analogical Reasoning in Preschool Children: Support from the Internet of Things Technology","https://doi.org/10.3390/su142113830","",1.7396,"","False","en","True","gold","Sustainability","https://openalex.org/S10134376","2071-1050","journal","Online Learning and Analytics","2022-10-25",2022,"article"
"https://openalex.org/W7128469417",1890,1890,"Yi Chen|Dongjin Xian|Yuhu Zhao|Yawei Sun|Yang Ren|Chao Wang","https://openalex.org/A5125583583|https://openalex.org/A5085277262|https://openalex.org/A5125584352|https://openalex.org/A5125524491|https://openalex.org/A5115587791|","|||||https://orcid.org/0009-0000-5334-047X","CN|CN|CN|CN|CN|TH","Changzhou University|Changzhou University|Changzhou University|Nanjing Agricultural University|Nanjing Jiangning Hospital|Shinawatra University","https://openalex.org/I4210153482|https://openalex.org/I4210153482|https://openalex.org/I4210153482|https://openalex.org/I119454577|https://openalex.org/I4210156162|https://openalex.org/I181635417","False|False|False|False|True|False","cc-by-nc-nd",0.32040201,0,"https://openalex.org/I4210156162","AI-enabled learning analytics use relates to physical literacy and engagement in university PE via smart teaching and personalised feedback","https://doi.org/10.1038/s41598-026-39778-9","Jiangsu Provincial Department of Education",0,"https://pubmed.ncbi.nlm.nih.gov/41667600","False","en","True","gold","Scientific Reports","https://openalex.org/S196734849","2045-2322","journal","Physical Education and Pedagogy","2026-02-11",2026,"article"
"https://openalex.org/W2925323697",2680,2680,"Yu Kang T. Xu|Daryan Chitsaz|Robert A. Brown|Qiao Ling Cui|Matthew A Dabarno|Jack P. Antel|Timothy E. Kennedy","https://openalex.org/A5066724015|https://openalex.org/A5053037794|https://openalex.org/A5043876015|https://openalex.org/A5111641949|https://openalex.org/A5057140131|https://openalex.org/A5054671725|https://openalex.org/A5016205291","https://orcid.org/0000-0002-1016-0919|https://orcid.org/0000-0001-6542-4603|https://orcid.org/0000-0002-0632-2102|https://orcid.org/0000-0003-0415-5184||https://orcid.org/0000-0002-5148-0636|https://orcid.org/0000-0003-4454-5080","CA|CA|CA|CA|CA|CA|CA","Montreal Neurological Institute and Hospital|McGill University|McGill University|Montreal Neurological Institute and Hospital|McGill University|Montreal Neurological Institute and Hospital|McGill University|Montreal Neurological Institute and Hospital|McGill University|Montreal Neurological Institute and Hospital|Montreal Neurological Institute and Hospital|McGill University|Montreal Neurological Institute and Hospital|McGill University","https://openalex.org/I1292859797|https://openalex.org/I5023651|https://openalex.org/I5023651|https://openalex.org/I1292859797|https://openalex.org/I5023651|https://openalex.org/I1292859797|https://openalex.org/I5023651|https://openalex.org/I1292859797|https://openalex.org/I5023651|https://openalex.org/I1292859797|https://openalex.org/I1292859797|https://openalex.org/I5023651|https://openalex.org/I1292859797|https://openalex.org/I5023651","True|False|False|False|False|False|False","cc-by",0.86762477,26,"https://openalex.org/I1292859797|https://openalex.org/I5023651","Deep learning for high-throughput quantification of oligodendrocyte ensheathment at single-cell resolution","https://doi.org/10.1038/s42003-019-0356-z","McGill University|Compute Canada|International Progressive MS Alliance|Multiple Sclerosis Society of Canada|Multiple Sclerosis Society|Canada First Research Excellence Fund",1.9753,"https://pubmed.ncbi.nlm.nih.gov/30937398","False","en","True","gold","Communications Biology","https://openalex.org/S4210225776","2399-3642","journal","Single-cell and spatial transcriptomics","2019-03-26",2019,"article"
"https://openalex.org/W7129076566",990,990,"Uoc Tran Van|Binh Hoang Tieu|Dang Hung Tran","https://openalex.org/A5117527846|https://openalex.org/A5126086342|https://openalex.org/A5126145858","||","VN||VN","Hanoi National University of Education|Vietnam Academy of Social Sciences||Hanoi University of Industry","https://openalex.org/I135822937|https://openalex.org/I2802852271||https://openalex.org/I45756140","False|False|True","cc-by-nc-nd",0.36584249,0,"https://openalex.org/I45756140","A multimodal learning analytics model based on deep learning for predicting student performance using tabular and time-series data fusion","https://doi.org/10.1007/s44163-026-00990-1","",0,"","False","en","True","gold","Discover Artificial Intelligence","https://openalex.org/S4210220416","2731-0809","journal","Online Learning and Analytics","2026-02-16",2026,"article"
"https://openalex.org/W2592154176",NA,NA,"David Quigley|Jonathan Ostwald|Tamara Sumner","https://openalex.org/A5002300583|https://openalex.org/A5040894444|https://openalex.org/A5051906525","||https://orcid.org/0000-0002-8785-3238","US|US|US","University of Colorado System|University of Colorado Boulder|University Corporation for Atmospheric Research|University of Colorado Boulder|University of Colorado System","https://openalex.org/I2802236040|https://openalex.org/I188538660|https://openalex.org/I2799356940|https://openalex.org/I188538660|https://openalex.org/I2802236040","True|False|False","",0.98126732,16,"https://openalex.org/I188538660|https://openalex.org/I2802236040","Scientific modeling","https://doi.org/10.1145/3027385.3027420","National Science Foundation|Gordon and Betty Moore Foundation",11.5953,"","False","en","True","gold","","","","","Science Education and Pedagogy","2017-02-27",2017,"article"
"https://openalex.org/W4321442094",NA,NA,"Heeryung Choi|Philip H. Winne|Christopher Brooks|Warren Li|Kerby Shedden","https://openalex.org/A5090648018|https://openalex.org/A5069400021|https://openalex.org/A5081802677|https://openalex.org/A5002095963|https://openalex.org/A5013706483","https://orcid.org/0000-0001-8955-8905|https://orcid.org/0000-0001-5133-7525|https://orcid.org/0000-0003-0875-0204|https://orcid.org/0000-0003-3120-7728|https://orcid.org/0000-0001-7222-6664","US|CA|US|US|US","Massachusetts Institute of Technology|Simon Fraser University|University of Michigan|Michigan United|University of Michigan|Michigan United|University of Michigan|Michigan United","https://openalex.org/I63966007|https://openalex.org/I18014758|https://openalex.org/I27837315|https://openalex.org/I4210111179|https://openalex.org/I27837315|https://openalex.org/I4210111179|https://openalex.org/I27837315|https://openalex.org/I4210111179","True|False|False|False|False","",0.93802804,13,"https://openalex.org/I63966007","Logs or Self-Reports? Misalignment Between Behavioral Trace Data and Surveys When Modeling Learner Achievement Goal Orientation","https://doi.org/10.1145/3576050.3576052","",3.5825,"","False","en","True","gold","","","","","Online Learning and Analytics","2023-02-21",2023,"article"
"https://openalex.org/W3117253180",NA,NA,"Yufang Jin|Bin Chen|Bruce Lampinen|Patrick H. Brown","https://openalex.org/A5046855484|https://openalex.org/A5113371673|https://openalex.org/A5003772718|https://openalex.org/A5073040142","https://orcid.org/0000-0002-9049-9807|https://orcid.org/0000-0003-3585-3954|https://orcid.org/0000-0001-8775-6190|https://orcid.org/0000-0001-6857-8608","US|US|US|US","University of California System|University of California, Davis|University of California System|University of California, Davis|University of California, Davis|University of California System|University of California System|University of California, Davis","https://openalex.org/I2803209242|https://openalex.org/I84218800|https://openalex.org/I2803209242|https://openalex.org/I84218800|https://openalex.org/I84218800|https://openalex.org/I2803209242|https://openalex.org/I2803209242|https://openalex.org/I84218800","True|False|False|False","cc-by",0.10532922,0,"https://openalex.org/I2803209242|https://openalex.org/I84218800","Yield Determinants and Prediction for California&amp;#8217;s Almond Orchards Based on Machine Learning Analytics","https://doi.org/10.5194/egusphere-egu2020-10687","",0,"","False","en","True","gold","","","","","Horticultural and Viticultural Research","2020-03-09",2020,"article"
"https://openalex.org/W4388860935",NA,NA,"Atezaz Ahmad|Ján Schneider|Daniel Schiffner|Esad Islamovic|Hendrik Drachsler","https://openalex.org/A5033199844|https://openalex.org/A5057829024|https://openalex.org/A5033356453|https://openalex.org/A5093308167|https://openalex.org/A5027722484","https://orcid.org/0000-0003-4894-8258|https://orcid.org/0000-0001-8578-6409|https://orcid.org/0000-0002-0794-0359||https://orcid.org/0000-0001-8407-5314","DE|DE|DE|DE|DE","DIPF | Leibniz Institute for Research and Information in Education|DIPF | Leibniz Institute for Research and Information in Education|DIPF | Leibniz Institute for Research and Information in Education|Goethe University Frankfurt|DIPF | Leibniz Institute for Research and Information in Education","https://openalex.org/I4210138519|https://openalex.org/I4210138519|https://openalex.org/I4210138519|https://openalex.org/I114090438|https://openalex.org/I4210138519","True|False|False|False|False","cc-by-nc-nd",0.1659753,0,"https://openalex.org/I4210138519","LAxplore: An NLP-Based Tool for Distilling Learning Analytics and Learning Design Instruments out of Scientific Publications","https://doi.org/10.5220/0012163600003598","",0,"","False","en","True","gold","","","","","Online Learning and Analytics","2023-01-01",2023,"article"
"https://openalex.org/W4380032074",NA,NA,"Tai Tan|Marija Bezbradica|Martin Crane","https://openalex.org/A5084358994|https://openalex.org/A5060543167|https://openalex.org/A5038645621","https://orcid.org/0000-0001-6657-0872|https://orcid.org/0000-0001-9366-5113|https://orcid.org/0000-0001-7598-3126","IE|IE|IE","Dublin City University|Dublin City University|Dublin City University","https://openalex.org/I42934936|https://openalex.org/I42934936|https://openalex.org/I42934936","True|False|False","",0.16120662,0,"https://openalex.org/I42934936","Ethik und Datenschutz für Learning Analytics: Forschung in einem neuen und schnell wachsenden Bereich","https://doi.org/10.1007/978-3-658-39607-7_6","",0,"","False","de","True","gold","","","","","Online Learning and Analytics","2023-01-01",2023,"book-chapter"
"https://openalex.org/W4401952402",NA,NA,"Derek Covill|James Tooze|Pablo Prieto Cabrera|Gareth Owen Lloyd|C F GRUNDY","https://openalex.org/A5008685601|https://openalex.org/A5038067758|https://openalex.org/A5106779356||https://openalex.org/A5113353124","https://orcid.org/0000-0001-5891-9624|https://orcid.org/0000-0002-8416-4760|||","GB|GB|||GB","University of Brighton|University of Brighton|||University of Brighton","https://openalex.org/I71637028|https://openalex.org/I71637028|||https://openalex.org/I71637028","True|False|False|False|False","",0.15207965,0,"https://openalex.org/I71637028","DEVELOPING AN OPEN-SOURCE LEARNING ANALYTICS TOOL FOR PROVIDING INSIGHTS TO SUPPORT STUDENTS AND IMPROVE TEACHING PRACTICE","https://doi.org/10.35199/epde.2024.108","",0,"","False","en","True","gold","","","","","Online Learning and Analytics","2024-01-01",2024,"article"
"https://openalex.org/W2352399134",NA,NA,"Victoria Dorum","https://openalex.org/A5060044238","","","","","True","",0.04394174,0,"","Drones and Machine Learning Analytics – The Best Way to Provide Privacy Safeguards on Drone Surveillance is with Technology, not Law","","",0,"","False","en","True","gold","","","","","Ethics and Social Impacts of AI","2016-01-01",2016,"article"
"https://openalex.org/W4393823651",NA,NA,"Rialy Andriamiseza","https://openalex.org/A5051461830","https://orcid.org/0000-0002-9995-6269","","","","True","other-oa",NA,0,"","Recommandations fondées sur les learning analytics pour les pratiques d'évaluation formative assistée par la technologie","","",NA,"","False","fr","True","gold","","","","","Online Learning and Analytics","2022-11-25",2022,"preprint"
"https://openalex.org/W2339737456",NA,NA,"Frans van der Sluis|Jasper Ginn|Tim van der Zee","https://openalex.org/A5088099819|https://openalex.org/A5056891782|https://openalex.org/A5091217780","https://orcid.org/0000-0002-3638-0784||https://orcid.org/0000-0002-8058-9163","NL|NL|NL","Leiden University|Leiden University|Leiden University","https://openalex.org/I121797337|https://openalex.org/I121797337|https://openalex.org/I121797337","True|False|False","",0.98184759,31,"https://openalex.org/I121797337","Explaining Student Behavior at Scale","https://doi.org/10.1145/2876034.2876051","",12.7107,"","False","en","True","gold","","","","","Online Learning and Analytics","2016-04-14",2016,"article"
"https://openalex.org/W4308866201",2200,2200,"Khurram Jawad|Muhammad Arif Shah|Muhammad Tahir","https://openalex.org/A5013774211|https://openalex.org/A5016911632|https://openalex.org/A5078898675","https://orcid.org/0000-0003-2566-6469|https://orcid.org/0000-0003-0090-3333|https://orcid.org/0000-0002-7450-5840","SA|PK|SA","Saudi Electronic University|Pak-Austria Fachhochschule: Institute of Applied Sciences and Technology|Saudi Electronic University","https://openalex.org/I120238654|https://openalex.org/I4391767994|https://openalex.org/I120238654","True|False|True","cc-by",0.96019787,29,"https://openalex.org/I120238654","Students’ Academic Performance and Engagement Prediction in a Virtual Learning Environment Using Random Forest with Data Balancing","https://doi.org/10.3390/su142214795","",5.4362,"","False","en","True","gold","Sustainability","https://openalex.org/S10134376","2071-1050","journal","Online Learning and Analytics","2022-11-09",2022,"article"
"https://openalex.org/W4321441998",NA,NA,"Rachel Van Campenhout|Bill Jerome|Jeffrey S. Dittel|Benny G. Johnson","https://openalex.org/A5059031099|https://openalex.org/A5043129547|https://openalex.org/A5036904252|https://openalex.org/A5016091313","https://orcid.org/0000-0001-8404-6513|https://orcid.org/0000-0002-4200-155X|https://orcid.org/0000-0002-4913-4427|https://orcid.org/0000-0003-4267-9608","|||","","","True|False|False|False","",0.94397434,14,"","The Doer Effect at Scale: Investigating Correlation and Causation Across Seven Courses","https://doi.org/10.1145/3576050.3576103","",3.881,"","False","en","True","gold","","","","","Online Learning and Analytics","2023-02-21",2023,"article"
"https://openalex.org/W2903611921",1850,1850,"Martin Drlík|Michal Munk","https://openalex.org/A5061465120|https://openalex.org/A5012529291","https://orcid.org/0000-0002-5958-7147|https://orcid.org/0000-0002-9913-3596","SK|SK","Constantine the Philosopher University in Nitra|Constantine the Philosopher University in Nitra","https://openalex.org/I306340464|https://openalex.org/I306340464","True|False","",0.88875047,9,"https://openalex.org/I306340464","Understanding Time-Based Trends in Stakeholders’ Choice of Learning Activity Type Using Predictive Models","https://doi.org/10.1109/access.2018.2887057","Slovenská Akadémia Vied|Grantová Agentura České Republiky|Vedecká Grantová Agentúra MŠVVaŠ SR a SAV",1.9845,"","False","en","True","gold","IEEE Access","https://openalex.org/S2485537415","2169-3536","journal","Online Learning and Analytics","2018-12-18",2018,"article"
"https://openalex.org/W4388520087",NA,NA,"Pauline Salim Muljana|Tian Luo|Greg Placencia","https://openalex.org/A5080421398|https://openalex.org/A5023725983|https://openalex.org/A5034065579","https://orcid.org/0000-0003-0668-9083|https://orcid.org/0000-0002-8138-3722|","GH|US|GH|US|US","Dominion University College|Old Dominion University|Old Dominion University|Dominion University College|California State Polytechnic University","https://openalex.org/I4210092569|https://openalex.org/I81365321|https://openalex.org/I81365321|https://openalex.org/I4210092569|https://openalex.org/I98947143","True|False|False","cc-by",0.20801856,0,"https://openalex.org/I4210092569|https://openalex.org/I81365321","Conducting a Formative Evaluation on a Course-Level Learning Analytics Implementation Through the Lens of Self-Regulated Learning and Higher-Order Thinking","https://doi.org/10.59668/354.5902","",0,"","False","en","True","gold","","","","","Online Learning and Analytics","2022-01-01",2022,"article"
"https://openalex.org/W2003827599",290,290,"S. Romero|Mariluz Guenaga|Javier García-Zubía|Pablo Orduña","https://openalex.org/A5076221973|https://openalex.org/A5075935033|https://openalex.org/A5016172935|https://openalex.org/A5028979857","https://orcid.org/0000-0002-6378-4039|https://orcid.org/0000-0002-0311-2150|https://orcid.org/0000-0002-4462-8487|https://orcid.org/0000-0003-4024-3624","ES|ES|ES|ES","Universidad de Deusto|Universidad de Deusto|Universidad de Deusto|Universidad de Deusto","https://openalex.org/I136040515|https://openalex.org/I136040515|https://openalex.org/I136040515|https://openalex.org/I136040515","True|False|False|False","cc-by",0.89100446,11,"https://openalex.org/I136040515","Automatic Assessment of Progress Using Remote Laboratories","https://doi.org/10.3991/ijoe.v11i2.4379","",2.1028,"","False","en","True","gold","International Journal of Online and Biomedical Engineering (iJOE)","https://openalex.org/S4210211237","2626-8493","journal","Experimental Learning in Engineering","2015-03-10",2015,"article"
